customer_id,age,tenure_months,segment,home_country,digital_only,kyc_risk_band,synthetic_identity_score
C100526,27,1970-07-03,Mass,CA,1,Medium,0.285
C102946,43,1970-07-03,Mass,US,0,Low,0.236
C103899,62,1970-07-03,Mass,US,1,Low,0.095
C100692,72,1970-07-03,Mass,AE,0,Low,0.115
C105674,23,1970-07-03,Mass,US,0,Medium,0.27
C103633,42,1970-07-04,Mass,CA,1,Medium,0.106
C101050,43,1970-07-04,Mass,AE,1,Low,0.396
C100590,45,1970-07-04,Mass,US,0,Low,0.013
C100519,41,1970-07-04,Mass,SG,1,Low,0.089
C103380,56,1970-07-04,SME,US,0,Medium,0.357
C103676,33,1970-07-04,Mass,US,0,Low,0.064
C104937,46,1970-07-04,Mass,US,1,Low,0.089
C101607,69,1970-07-04,Affluent,IN,1,Low,0.341
C103610,69,1970-07-04,Mass,AE,1,Low,0.233
C105812,65,1970-07-04,Mass,US,1,Medium,0.689
C101809,42,1970-07-04,Mass,US,1,Low,0.527
C100791,36,1970-07-04,Mass,US,0,Low,0.029
C100792,57,1970-07-04,Affluent,UK,1,Low,0.268
C104927,21,1970-07-04,SME,AE,1,Low,0.34
C101855,58,1970-07-04,Mass,AE,0,Low,0.051
C101980,35,1970-07-04,Mass,UK,0,Low,0.283
C103233,45,1970-07-04,Mass,UK,1,High,0.084
C103598,41,1970-07-04,Affluent,US,1,Low,0.062
C100933,47,1970-07-04,Mass,US,1,Low,0.082
C103963,48,1970-07-04,Affluent,UK,1,Low,0.281
C105572,18,1970-07-04,Mass,UK,1,Low,0.057
C104179,26,1970-07-04,SME,US,1,Low,0.065
C104026,51,1970-07-04,Mass,US,1,Low,0.036
C104116,45,1970-07-04,Mass,US,1,Low,0.122
C100988,76,1970-07-05,Affluent,IN,1,Low,0.047
C104626,21,1970-07-05,Mass,IN,0,Low,0.22
C103453,71,1970-07-05,Mass,AE,0,Low,0.027
C105477,72,1970-07-05,Mass,SG,0,Low,0.119
C103778,52,1970-07-05,Mass,US,0,Low,0.087
C105349,62,1970-07-05,Mass,US,0,High,0.349
C103093,45,1970-07-05,Mass,US,0,Low,0.137
C103155,55,1970-07-05,Mass,US,1,Medium,0.022
C103201,25,1970-07-05,Mass,UK,1,Medium,0.04
C104839,18,1970-07-05,Mass,IN,0,Medium,0.192
C101098,66,1970-07-05,Affluent,US,1,Low,0.085
C104979,36,1970-07-05,Mass,US,0,Medium,0.167
C102844,26,1970-07-05,Mass,US,1,Low,0.222
C100886,56,1970-07-05,Affluent,US,0,Medium,0.052
C105918,20,1970-07-05,Affluent,IN,1,High,0.103
C104651,23,1970-07-05,Affluent,IN,1,Low,0.032
C100515,24,1970-07-05,Mass,US,1,Medium,0.447
C105784,67,1970-07-05,Affluent,IN,1,Low,0.205
C101453,51,1970-07-05,Mass,IN,1,Low,0.484
C103553,20,1970-07-05,Mass,UK,1,High,0.211
C103609,68,1970-07-05,Mass,US,0,Low,0.328
C102506,42,1970-07-05,Affluent,US,1,Low,0.096
C102994,27,1970-07-05,Affluent,SG,1,Low,0.4
C103999,54,1970-07-05,Mass,AE,0,Low,0.242
C105688,53,1970-07-06,Mass,UK,1,Low,0.419
C100906,42,1970-07-06,Mass,IN,1,Medium,0.101
C100028,76,1970-07-06,Mass,US,0,Low,0.038
C102507,21,1970-07-06,Mass,US,0,Low,0.127
C102428,71,1970-07-06,Mass,US,1,Medium,0.079
C100762,20,1970-07-06,Mass,IN,1,High,0.018
C103747,33,1970-07-06,Mass,CA,0,Low,0.039
C100284,70,1970-07-06,Mass,UK,0,Low,0.175
C100686,47,1970-07-06,Mass,US,1,Low,0.069
C102353,23,1970-07-06,Mass,IN,1,Low,0.168
C104825,34,1970-07-06,Mass,US,1,Medium,0.142
C100021,48,1970-07-06,Mass,US,1,Low,0.02
C102752,43,1970-07-06,Affluent,US,0,High,0.051
C100885,62,1970-07-06,SME,US,1,Low,0.189
C100917,52,1970-07-06,Mass,US,1,Medium,0.095
C101040,67,1970-07-06,Affluent,US,1,Low,0.41
C101265,27,1970-07-06,Mass,UK,1,High,0.351
C105187,61,1970-07-06,Mass,US,1,Low,0.013
C100277,68,1970-07-06,Mass,US,1,Medium,0.163
C102084,46,1970-07-06,Affluent,IN,1,Low,0.073
C101245,40,1970-07-06,Mass,CA,1,Medium,0.097
C102382,60,1970-07-06,Mass,IN,0,Low,0.482
C100571,56,1970-07-06,Mass,SG,1,Low,0.021
C101435,25,1970-07-06,Affluent,US,1,Medium,0.19
C103902,67,1970-07-07,Mass,US,0,Medium,0.361
C101247,37,1970-07-07,Affluent,US,0,Low,0.161
C103526,60,1970-07-07,Affluent,US,0,Low,0.474
C102514,75,1970-07-07,Mass,AE,1,Low,0.236
C101007,77,1970-07-07,SME,UK,1,Low,0.137
C105192,61,1970-07-07,Mass,US,1,Medium,0.098
C102064,38,1970-07-07,Affluent,SG,1,Medium,0.055
C105748,46,1970-07-07,Mass,UK,1,Low,0.256
C101690,61,1970-07-07,Mass,UK,0,Low,0.157
C105589,36,1970-07-07,Affluent,US,1,Low,0.261
C101985,26,1970-07-07,Affluent,UK,1,Low,0.437
C100294,34,1970-07-07,Mass,US,1,Low,0.014
C101547,59,1970-07-07,SME,US,1,Low,0.057
C102012,67,1970-07-07,Mass,SG,1,Low,0.033
C100588,23,1970-07-07,Mass,US,0,Low,0.527
C103329,49,1970-07-07,Mass,US,0,Low,0.164
C102403,77,1970-07-07,Mass,AE,1,Low,0.005
C102129,25,1970-07-07,Mass,US,1,Medium,0.324
C103998,34,1970-07-07,Affluent,US,1,Low,0.137
C105250,40,1970-07-07,Mass,UK,1,Low,0.409
C103741,36,1970-07-07,Mass,IN,0,Medium,0.456
C103508,58,1970-07-07,Affluent,US,1,Low,0.359
C102719,71,1970-07-07,Affluent,UK,0,Low,0.23
C105461,61,1970-07-07,SME,US,1,Medium,0.028
C105467,34,1970-07-08,Mass,US,1,Low,0.364
C100556,51,1970-07-08,Mass,CA,0,Low,0.522
C102469,70,1970-07-08,Mass,CA,0,Low,0.496
C103738,54,1970-07-08,Mass,US,1,Medium,0.127
C104286,75,1970-07-08,Mass,US,1,Low,0.04
C104932,49,1970-07-08,Mass,US,1,Medium,0.176
C101716,38,1970-07-08,Mass,IN,0,Medium,0.228
C102604,61,1970-07-08,Mass,CA,0,Medium,0.189
C104943,34,1970-07-08,Affluent,US,0,Medium,0.024
C101704,72,1970-07-08,Affluent,IN,1,Low,0.028
C102139,34,1970-07-08,Mass,CA,1,Low,0.248
C103239,38,1970-07-08,SME,US,1,Low,0.29
C102383,30,1970-07-08,Mass,SG,0,Low,0.253
C104311,27,1970-07-08,Affluent,US,1,Low,0.074
C101285,44,1970-07-08,Mass,US,0,Medium,0.056
C105105,63,1970-07-08,SME,US,0,Low,0.257
C105357,52,1970-07-08,Mass,US,1,Low,0.174
C103930,48,1970-07-08,Affluent,CA,1,Medium,0.385
C104537,67,1970-07-08,Mass,US,0,Low,0.176
C101591,31,1970-07-08,Mass,UK,1,Medium,0.089
C105310,48,1970-07-08,Mass,US,1,Medium,0.102
C102162,65,1970-07-08,Mass,SG,1,Medium,0.179
C102396,64,1970-07-08,SME,US,1,Medium,0.081
C100317,18,1970-07-08,Affluent,IN,0,Low,0.254
C105383,51,1970-07-09,Mass,US,1,Low,0.203
C103111,61,1970-07-09,Mass,SG,1,High,0.114
C104036,37,1970-07-09,Mass,US,1,Low,0.109
C100795,68,1970-07-09,Affluent,SG,1,High,0.043
C103020,27,1970-07-09,Mass,US,1,Medium,0.308
C101711,28,1970-07-09,Mass,UK,0,Low,0.044
C103387,29,1970-07-09,Mass,US,1,Low,0.435
C100036,76,1970-07-09,Mass,US,1,Low,0.266
C100913,31,1970-07-09,Mass,US,0,Medium,0.334
C103972,54,1970-07-09,Affluent,US,1,Low,0.175
C104133,69,1970-07-09,Mass,US,1,Medium,0.086
C100974,59,1970-07-09,Mass,SG,1,Low,0.219
C100983,50,1970-07-09,Mass,US,1,Low,0.008
C105209,37,1970-07-09,SME,US,1,Medium,0.223
C101418,74,1970-07-09,Affluent,CA,1,Low,0.108
C101560,62,1970-07-09,Mass,US,0,Low,0.156
C104135,24,1970-07-09,Mass,UK,1,Low,0.02
C104265,19,1970-07-09,SME,US,1,Low,0.251
C101355,41,1970-07-09,Mass,US,1,High,0.039
C105691,69,1970-07-09,SME,IN,1,Low,0.136
C100987,45,1970-07-09,Mass,UK,1,Low,0.496
C102682,33,1970-07-09,SME,US,0,Medium,0.27
C101640,36,1970-07-09,SME,US,1,Low,0.188
C101290,71,1970-07-09,Mass,US,1,Medium,0.231
C103681,61,1970-07-10,Mass,US,0,Low,0.179
C101380,45,1970-07-10,Affluent,US,1,High,0.048
C101933,57,1970-07-10,Mass,US,1,Medium,0.193
C105045,52,1970-07-10,Mass,AE,1,Low,0.154
C103160,52,1970-07-10,Affluent,US,1,Low,0.46
C102030,75,1970-07-10,Mass,IN,1,Low,0.167
C100892,18,1970-07-10,Mass,UK,0,Low,0.05
C104069,63,1970-07-10,Mass,US,0,Low,0.701
C104255,43,1970-07-10,Affluent,IN,1,Low,0.358
C100002,49,1970-07-10,SME,IN,1,Low,0.269
C102109,45,1970-07-10,Mass,US,1,Low,0.157
C100849,48,1970-07-10,Mass,US,1,Medium,0.092
C102737,67,1970-07-10,Mass,US,0,Low,0.128
C102466,28,1970-07-10,Mass,US,1,Low,0.337
C101914,33,1970-07-10,Mass,CA,1,Low,0.136
C101596,44,1970-07-10,Mass,IN,1,Low,0.076
C101913,23,1970-07-10,Mass,CA,1,Low,0.309
C105652,54,1970-07-10,Mass,IN,1,Low,0.411
C102736,29,1970-07-10,Mass,UK,0,Medium,0.018
C100726,65,1970-07-10,Mass,US,1,Medium,0.256
C100053,23,1970-07-10,Mass,AE,0,Medium,0.085
C101796,50,1970-07-10,Mass,CA,1,High,0.192
C103845,69,1970-07-10,Mass,AE,0,Medium,0.194
C102553,61,1970-07-10,Mass,US,0,Low,0.157
C102800,59,1970-07-11,Mass,US,1,Medium,0.294
C100936,72,1970-07-11,Mass,US,1,Medium,0.305
C104941,65,1970-07-11,SME,US,0,Low,0.34
C100824,52,1970-07-11,Affluent,US,1,Low,0.273
C104321,64,1970-07-11,Affluent,US,0,Medium,0.022
C103401,55,1970-07-11,Mass,US,0,High,0.316
C101389,53,1970-07-11,Mass,US,1,High,0.09
C103564,73,1970-07-11,Affluent,US,1,Medium,0.107
C100884,69,1970-07-11,Mass,IN,1,Medium,0.07
C101868,21,1970-07-11,Mass,US,1,Low,0.023
C100010,33,1970-07-11,Mass,US,0,Low,0.082
C103415,45,1970-07-11,Mass,US,1,Medium,0.083
C101463,45,1970-07-11,SME,SG,1,Low,0.092
C100806,57,1970-07-11,Affluent,US,0,Low,0.153
C104715,35,1970-07-11,Mass,US,0,Low,0.2
C104068,66,1970-07-11,Mass,US,1,Medium,0.115
C102108,38,1970-07-11,Mass,SG,0,Low,0.199
C105062,32,1970-07-11,Mass,US,1,Low,0.222
C105946,39,1970-07-11,Affluent,US,0,Low,0.023
C102234,43,1970-07-11,Mass,AE,0,Low,0.223
C100963,20,1970-07-11,Mass,IN,1,Low,0.137
C104494,51,1970-07-11,Mass,US,0,Low,0.094
C102632,46,1970-07-11,Mass,UK,1,Low,0.142
C100704,40,1970-07-11,SME,IN,0,High,0.014
C100431,41,1970-07-12,Mass,IN,1,Low,0.389
C104388,62,1970-07-12,Mass,US,1,Medium,0.194
C100145,32,1970-07-12,Mass,US,0,High,0.152
C102033,23,1970-07-12,Mass,IN,0,Medium,0.15
C105030,77,1970-07-12,Mass,US,0,Low,0.286
C101165,35,1970-07-12,Mass,IN,1,Low,0.123
C103500,57,1970-07-12,Mass,US,1,Medium,0.082
C102050,33,1970-07-12,Mass,US,1,Low,0.367
C103760,67,1970-07-12,Mass,SG,1,Low,0.175
C102624,50,1970-07-12,Affluent,UK,1,Low,0.203
C104484,77,1970-07-12,Mass,SG,0,Medium,0.163
C104435,35,1970-07-12,Mass,IN,0,Low,0.166
C104778,34,1970-07-12,Affluent,US,0,High,0.044
C104648,45,1970-07-12,SME,IN,0,Medium,0.118
C104361,67,1970-07-12,Mass,US,1,Medium,0.268
C102424,29,1970-07-12,Mass,UK,0,Low,0.068
C101262,30,1970-07-12,SME,US,1,Low,0.092
C101771,69,1970-07-12,Mass,US,1,High,0.233
C103511,42,1970-07-12,Affluent,US,0,Low,0.289
C100271,53,1970-07-12,Affluent,SG,1,Medium,0.398
C100244,24,1970-07-12,Mass,AE,0,Medium,0.171
C105820,57,1970-07-12,Affluent,AE,0,Low,0.136
C104572,69,1970-07-12,Mass,SG,0,Low,0.285
C102032,33,1970-07-12,Mass,US,0,Medium,0.187
C104740,53,1970-07-13,Mass,US,1,Low,0.134
C100813,22,1970-07-13,Mass,US,1,Low,0.078
C103810,35,1970-07-13,Mass,AE,1,Low,0.118
C104868,50,1970-07-13,Mass,AE,1,High,0.264
C101804,70,1970-07-13,Affluent,IN,1,High,0.135
C104346,31,1970-07-13,Mass,US,1,Low,0.145
C102461,67,1970-07-13,Mass,US,1,High,0.314
C100545,64,1970-07-13,Affluent,US,1,Medium,0.011
C103241,37,1970-07-13,Affluent,US,0,Low,0.097
C100738,25,1970-07-13,SME,SG,1,Low,0.13
C100310,24,1970-07-13,Affluent,US,1,Low,0.088
C103521,63,1970-07-13,Affluent,US,1,Low,0.487
C101131,70,1970-07-13,Mass,US,0,Medium,0.515
C105906,47,1970-07-13,Affluent,IN,1,Low,0.424
C104111,42,1970-07-13,Mass,US,1,Low,0.281
C102769,48,1970-07-13,Mass,UK,0,Low,0.085
C100920,27,1970-07-13,Mass,UK,1,High,0.07
C103587,24,1970-07-13,Mass,US,0,Low,0.32
C103959,55,1970-07-13,Affluent,SG,1,Low,0.036
C100038,48,1970-07-13,Mass,IN,0,Medium,0.138
C104459,19,1970-07-13,Mass,IN,1,Low,0.087
C104278,30,1970-07-13,Affluent,US,1,Low,0.136
C102983,47,1970-07-13,SME,US,1,Low,0.035
C105985,55,1970-07-13,Mass,UK,1,Low,0.132
C102667,36,1970-07-14,Mass,US,1,Low,0.111
C103223,60,1970-07-14,Affluent,UK,1,Medium,0.096
C101182,47,1970-07-14,Mass,US,1,Medium,0.133
C100614,19,1970-07-14,Mass,US,1,Low,0.029
C105889,41,1970-07-14,Affluent,AE,1,Low,0.222
C101466,71,1970-07-14,Mass,US,1,Low,0.505
C104497,21,1970-07-14,Affluent,US,1,Low,0.042
C103042,48,1970-07-14,Mass,AE,1,Low,0.29
C100934,71,1970-07-14,Mass,US,1,Low,0.041
C102419,32,1970-07-14,Mass,US,0,Low,0.104
C105411,69,1970-07-14,Affluent,SG,0,Low,0.167
C104856,57,1970-07-14,Mass,US,0,Medium,0.174
C100826,45,1970-07-14,Mass,UK,1,Medium,0.009
C101521,65,1970-07-14,Mass,UK,0,Medium,0.205
C102930,66,1970-07-14,Mass,IN,0,Low,0.084
C104232,68,1970-07-14,Mass,SG,1,Medium,0.145
C100628,27,1970-07-14,Affluent,US,1,Low,0.218
C104430,66,1970-07-14,Mass,US,1,Low,0.191
C103853,22,1970-07-14,Affluent,IN,1,Low,0.218
C100390,68,1970-07-14,Mass,CA,0,Low,0.02
C104345,74,1970-07-14,Affluent,US,1,Medium,0.283
C105850,64,1970-07-14,Mass,UK,1,Low,0.133
C103990,65,1970-07-14,Affluent,US,0,Low,0.061
C100400,38,1970-07-14,Mass,IN,1,Low,0.093
C103359,36,1970-07-15,Affluent,CA,1,Low,0.036
C100046,30,1970-07-15,Mass,UK,0,Medium,0.211
C105753,61,1970-07-15,Mass,US,1,Low,0.253
C105909,41,1970-07-15,Mass,CA,1,Low,0.208
C103642,47,1970-07-15,Mass,US,1,Low,0.338
C103726,45,1970-07-15,Mass,IN,1,Low,0.232
C105824,71,1970-07-15,Affluent,US,1,Medium,0.359
C102421,37,1970-07-15,Mass,UK,1,Low,0.235
C101750,77,1970-07-15,Mass,IN,0,Low,0.262
C105798,43,1970-07-15,Mass,US,1,Low,0.307
C104907,47,1970-07-15,Mass,IN,0,Low,0.422
C104062,49,1970-07-15,Mass,US,1,High,0.087
C100338,27,1970-07-15,Affluent,IN,0,Low,0.595
C100215,57,1970-07-15,Mass,UK,1,Low,0.042
C103663,37,1970-07-15,Mass,IN,1,Medium,0.27
C101341,23,1970-07-15,Mass,IN,1,Low,0.026
C105484,20,1970-07-15,Mass,US,0,High,0.437
C103894,53,1970-07-15,Affluent,US,0,Low,0.022
C103640,44,1970-07-15,Affluent,US,0,Low,0.233
C100329,30,1970-07-15,Mass,US,1,Low,0.401
C103004,45,1970-07-15,Affluent,AE,1,Low,0.613
C105731,25,1970-07-15,Mass,IN,1,Low,0.055
C103115,55,1970-07-15,Affluent,US,1,Low,0.009
C105801,62,1970-07-15,Mass,US,1,Medium,0.165
C102322,25,1970-07-16,Mass,US,1,High,0.164
C104197,52,1970-07-16,Mass,US,1,Medium,0.236
C103549,37,1970-07-16,Mass,IN,1,Low,0.117
C101458,38,1970-07-16,Mass,US,0,Low,0.175
C100171,18,1970-07-16,Mass,US,1,Medium,0.152
C104203,59,1970-07-16,Mass,US,1,Low,0.11
C105020,56,1970-07-16,Mass,SG,0,Low,0.222
C103569,47,1970-07-16,Mass,US,0,Low,0.342
C104226,22,1970-07-16,SME,IN,1,Medium,0.199
C104888,19,1970-07-16,Mass,IN,0,Low,0.419
C104936,36,1970-07-16,Mass,IN,0,Low,0.135
C100938,75,1970-07-16,SME,IN,0,Low,0.038
C100060,51,1970-07-16,Mass,SG,0,Low,0.039
C101240,68,1970-07-16,Mass,UK,1,High,0.322
C105009,62,1970-07-16,Affluent,UK,1,Low,0.16
C102120,49,1970-07-16,Mass,US,1,Low,0.063
C101524,22,1970-07-16,Affluent,US,1,Low,0.622
C100153,72,1970-07-16,Mass,IN,0,Medium,0.37
C100481,25,1970-07-16,Mass,US,0,Medium,0.555
C104460,50,1970-07-16,Mass,IN,0,Low,0.374
C103920,57,1970-07-16,Mass,IN,0,Low,0.294
C101762,47,1970-07-16,Mass,UK,0,Low,0.252
C100750,68,1970-07-16,SME,US,1,Low,0.093
C101785,66,1970-07-16,Mass,US,1,High,0.19
C104501,44,1970-07-17,Mass,SG,1,Low,0.022
C102711,43,1970-07-17,Mass,UK,0,Low,0.172
C104845,18,1970-07-17,Mass,SG,1,High,0.111
C104193,74,1970-07-17,Mass,SG,1,Low,0.24
C101333,28,1970-07-17,Mass,US,1,Low,0.186
C105335,24,1970-07-17,Affluent,CA,0,Low,0.087
C102854,26,1970-07-17,Mass,US,0,Medium,0.055
C100186,37,1970-07-17,Affluent,US,0,Low,0.249
C101136,68,1970-07-17,Mass,SG,0,Low,0.146
C102058,56,1970-07-17,Mass,US,1,Low,0.342
C105022,68,1970-07-17,Mass,CA,0,Low,0.144
C100148,70,1970-07-17,Mass,US,0,Low,0.081
C104124,61,1970-07-17,Mass,IN,1,Medium,0.254
C103363,50,1970-07-17,Mass,CA,1,Low,0.134
C102866,22,1970-07-17,Mass,US,0,Low,0.312
C103776,39,1970-07-17,SME,UK,0,Low,0.287
C101386,48,1970-07-17,Mass,US,1,Medium,0.031
C105671,71,1970-07-17,Mass,CA,1,Low,0.498
C104959,32,1970-07-17,Mass,IN,0,Low,0.308
C103629,67,1970-07-17,Affluent,UK,1,Low,0.397
C105396,77,1970-07-17,Affluent,IN,0,Medium,0.39
C103028,75,1970-07-17,Mass,IN,0,Medium,0.081
C102969,61,1970-07-17,Mass,CA,1,Low,0.174
C105207,69,1970-07-17,Mass,SG,0,Low,0.077
C101708,49,1970-07-18,Affluent,US,1,Medium,0.093
C102953,25,1970-07-18,SME,IN,1,Low,0.071
C100454,74,1970-07-18,Mass,US,1,Low,0.229
C100609,73,1970-07-18,Mass,IN,0,Low,0.2
C104263,54,1970-07-18,Mass,AE,1,Low,0.126
C105081,76,1970-07-18,Mass,UK,0,Low,0.34
C102074,29,1970-07-18,Mass,UK,1,Medium,0.416
C104052,60,1970-07-18,Mass,IN,0,High,0.282
C104873,29,1970-07-18,Mass,CA,1,Medium,0.197
C101622,34,1970-07-18,Affluent,US,0,Medium,0.036
C104683,20,1970-07-18,Mass,CA,1,Low,0.491
C105252,41,1970-07-18,Mass,IN,1,Medium,0.161
C100040,73,1970-07-18,Affluent,US,1,Low,0.297
C102089,20,1970-07-18,Mass,UK,0,Low,0.17
C103924,66,1970-07-18,Mass,CA,1,Medium,0.036
C102175,30,1970-07-18,Mass,US,1,Low,0.058
C100074,30,1970-07-18,Mass,IN,1,Medium,0.183
C105925,51,1970-07-18,Mass,US,1,Low,0.014
C105916,65,1970-07-18,Mass,UK,0,Low,0.044
C102657,42,1970-07-18,Mass,US,0,Low,0.274
C103180,53,1970-07-18,Mass,CA,1,Low,0.043
C102076,52,1970-07-18,Affluent,US,1,Medium,0.069
C100441,46,1970-07-18,Mass,CA,1,Low,0.364
C102051,55,1970-07-18,Mass,IN,1,Low,0.263
C102541,67,1970-07-19,Mass,SG,0,Low,0.049
C101301,44,1970-07-19,SME,US,1,Low,0.152
C103430,59,1970-07-19,Mass,US,0,Low,0.158
C101304,63,1970-07-19,Mass,US,1,Low,0.112
C100236,18,1970-07-19,Mass,IN,1,Low,0.27
C104995,63,1970-07-19,Affluent,IN,1,Low,0.349
C102599,36,1970-07-19,Mass,US,0,Low,0.008
C104616,74,1970-07-19,Mass,US,0,Medium,0.671
C102573,62,1970-07-19,Mass,US,1,Medium,0.225
C103280,76,1970-07-19,Mass,CA,1,High,0.143
C103186,50,1970-07-19,SME,CA,0,High,0.233
C103953,62,1970-07-19,Mass,US,0,Low,0.068
C102768,67,1970-07-19,Mass,CA,0,Low,0.201
C104223,27,1970-07-19,Mass,US,0,Low,0.204
C102106,62,1970-07-19,Mass,US,1,Low,0.504
C102679,21,1970-07-19,Mass,UK,1,Low,0.157
C102761,46,1970-07-19,SME,UK,0,Low,0.443
C104688,41,1970-07-19,Affluent,IN,1,Low,0.435
C101387,53,1970-07-19,SME,UK,1,Low,0.075
C105631,20,1970-07-19,Mass,AE,1,Low,0.112
C105426,67,1970-07-19,Mass,US,1,Low,0.086
C101279,29,1970-07-19,Affluent,US,0,Low,0.14
C105879,65,1970-07-19,Mass,IN,0,High,0.237
C101555,46,1970-07-19,Mass,US,1,Low,0.096
C105422,33,1970-07-20,Mass,US,0,Medium,0.159
C103190,53,1970-07-20,Mass,CA,1,Medium,0.076
C104566,31,1970-07-20,Mass,US,0,Medium,0.133
C104802,62,1970-07-20,Mass,SG,1,Low,0.183
C105626,32,1970-07-20,Mass,US,1,Low,0.044
C103594,65,1970-07-20,Mass,US,0,Medium,0.162
C101920,50,1970-07-20,Mass,US,1,Low,0.472
C100513,24,1970-07-20,Mass,US,1,Low,0.06
C104177,26,1970-07-20,Mass,US,1,Medium,0.434
C101308,63,1970-07-20,SME,CA,1,Low,0.199
C100914,60,1970-07-20,Mass,US,1,Low,0.351
C103452,40,1970-07-20,Mass,US,0,Low,0.274
C103695,63,1970-07-20,SME,SG,0,Low,0.12
C104242,32,1970-07-20,Mass,US,1,Low,0.348
C103156,46,1970-07-20,Affluent,US,1,Medium,0.126
C102198,25,1970-07-20,Mass,SG,1,Low,0.044
C100774,26,1970-07-20,Mass,SG,1,Low,0.173
C104425,40,1970-07-20,Mass,CA,1,Medium,0.204
C100943,39,1970-07-20,Affluent,US,1,Low,0.021
C100822,77,1970-07-20,Mass,IN,0,High,0.103
C104277,40,1970-07-20,SME,US,0,Low,0.287
C100164,57,1970-07-20,Mass,US,1,Low,0.104
C104547,55,1970-07-20,Affluent,UK,0,Low,0.203
C103983,36,1970-07-20,Mass,US,1,Medium,0.279
C102538,41,1970-07-21,Mass,US,1,Low,0.054
C105724,57,1970-07-21,Mass,UK,1,Low,0.182
C101311,34,1970-07-21,Affluent,US,0,Low,0.069
C105838,28,1970-07-21,Mass,US,1,Medium,0.115
C104997,44,1970-07-21,Affluent,US,1,Low,0.05
C105568,67,1970-07-21,Mass,UK,1,Low,0.12
C103300,49,1970-07-21,Affluent,IN,1,Low,0.029
C103310,26,1970-07-21,Mass,US,1,Medium,0.181
C100327,44,1970-07-21,Mass,UK,1,Low,0.432
C102490,23,1970-07-21,Mass,AE,0,Low,0.07
C105620,71,1970-07-21,Affluent,IN,1,Medium,0.131
C104408,18,1970-07-21,Mass,US,0,Low,0.1
C100832,68,1970-07-21,SME,US,1,Low,0.394
C103079,65,1970-07-21,Mass,IN,0,Low,0.087
C103462,67,1970-07-21,Mass,UK,0,Low,0.285
C105253,63,1970-07-21,Mass,US,0,High,0.252
C100054,18,1970-07-21,Mass,CA,0,Low,0.379
C104064,46,1970-07-21,Mass,US,1,Low,0.218
C103451,50,1970-07-21,Mass,US,1,Medium,0.176
C101901,56,1970-07-21,Affluent,US,1,Medium,0.072
C101481,71,1970-07-21,Affluent,US,1,Low,0.515
C104150,33,1970-07-21,Mass,US,1,Medium,0.187
C103335,77,1970-07-21,Mass,US,1,Low,0.417
C100946,47,1970-07-21,Mass,US,0,High,0.125
C103293,76,1970-07-22,Mass,CA,0,Low,0.152
C102161,26,1970-07-22,Mass,CA,0,High,0.198
C105076,22,1970-07-22,Mass,UK,0,Low,0.003
C103057,34,1970-07-22,Mass,US,0,Low,0.235
C100768,76,1970-07-22,Mass,US,1,Medium,0.025
C105640,42,1970-07-22,Mass,US,0,Medium,0.21
C103495,37,1970-07-22,Mass,AE,0,Medium,0.218
C100285,34,1970-07-22,SME,IN,1,Low,0.398
C105926,18,1970-07-22,Affluent,AE,0,Low,0.153
C104524,59,1970-07-22,Mass,UK,0,Low,0.09
C105332,30,1970-07-22,Mass,IN,1,Low,0.042
C102332,36,1970-07-22,Mass,UK,0,Low,0.191
C102717,63,1970-07-22,Affluent,US,1,Low,0.538
C102079,68,1970-07-22,Affluent,SG,1,Low,0.05
C103389,75,1970-07-22,Affluent,US,1,High,0.3
C100722,42,1970-07-22,Affluent,US,1,Low,0.202
C100951,19,1970-07-22,Mass,CA,1,Low,0.026
C105583,54,1970-07-22,Affluent,UK,1,Low,0.073
C102262,25,1970-07-22,Affluent,SG,0,Low,0.365
C100989,41,1970-07-22,Mass,US,1,Medium,0.204
C103212,71,1970-07-22,Mass,US,1,Low,0.248
C101759,67,1970-07-22,Mass,AE,1,Low,0.083
C104919,43,1970-07-22,Mass,US,1,Low,0.267
C104422,52,1970-07-22,Affluent,UK,0,Low,0.203
C101724,25,1970-07-23,Mass,US,0,Low,0.077
C100341,39,1970-07-23,Affluent,CA,1,Low,0.297
C103701,19,1970-07-23,Mass,US,0,Low,0.204
C104243,40,1970-07-23,Mass,IN,1,Medium,0.677
C100688,24,1970-07-23,Mass,US,1,Medium,0.077
C103432,38,1970-07-23,Mass,UK,0,Medium,0.06
C100966,62,1970-07-23,Mass,UK,1,Low,0.302
C105666,75,1970-07-23,Mass,US,1,Medium,0.293
C102203,67,1970-07-23,Mass,SG,0,High,0.193
C102713,60,1970-07-23,Mass,US,1,Medium,0.172
C104757,30,1970-07-23,Mass,AE,0,Medium,0.107
C105732,24,1970-07-23,Affluent,UK,0,Low,0.064
C105942,73,1970-07-23,Affluent,UK,1,Low,0.371
C103572,52,1970-07-23,Mass,US,1,Low,0.194
C104805,40,1970-07-23,Affluent,IN,0,Low,0.245
C101990,71,1970-07-23,Mass,US,1,Low,0.355
C104120,36,1970-07-23,Mass,US,1,Low,0.234
C104759,18,1970-07-23,Affluent,US,1,Low,0.418
C104914,23,1970-07-23,Affluent,AE,1,Low,0.06
C105553,43,1970-07-23,Affluent,CA,1,Low,0.118
C105793,38,1970-07-23,Affluent,US,0,Low,0.226
C103600,47,1970-07-23,Mass,US,0,Medium,0.128
C105472,18,1970-07-23,Mass,CA,1,High,0.439
