transaction_id,event_ts,customer_id,merchant_id,channel,transaction_amount_usd,txn_country,txn_hour,device_risk_score,new_device_flag,velocity_1h,velocity_24h,geo_distance_km,merchant_risk_score,is_night_flag,alert_generated,fraud_label,triage_score,priority_tier,investigation_sla_hours,manual_review_outcome
T103949,2025-01-13 09:42:00,C103949,M103949,Card Present,261.13,BR,21,0.294,1,2,4,2212.2,0.176,0,1,1,51.0,Medium,12,Confirmed Fraud
T103950,2025-02-08 10:36:00,C103950,M103950,Card Present,36.63,AE,23,0.459,0,8,10,1287.1,0.071,1,1,0,42.7,Medium,12,False Positive
T103951,2025-04-11 10:40:00,C103951,M103951,Card Not Present,59.95,AE,0,0.786,0,0,4,1314.6,0.072,1,1,0,43.6,Medium,12,Cleared
T103952,2025-03-17 15:21:00,C103952,M103952,Card Present,47.93,IN,11,0.618,1,0,2,2025.9,0.174,0,1,1,41.0,Medium,12,Confirmed Fraud
T103953,2025-02-26 23:52:00,C103953,M103953,Online Banking,354.44,AE,14,0.517,0,2,4,1.5,0.232,0,1,0,44.5,Medium,12,Cleared
T103954,2025-02-25 15:58:00,C103954,M103954,Wire,27.77,SG,21,0.286,0,1,6,2167.7,0.171,0,1,0,30.1,Review Later,48,Cleared
T103955,2025-04-13 05:36:00,C103955,M103955,P2P,709.13,NG,16,0.454,0,1,3,2042.7,0.269,0,1,0,62.8,Medium,12,False Positive
T103956,2025-02-28 19:54:00,C103956,M103956,Card Present,19.12,SG,23,0.171,0,0,5,1371.0,0.012,1,1,0,21.7,Review Later,48,False Positive
T103957,2025-03-26 06:58:00,C103957,M103957,P2P,172.72,AE,13,0.475,0,0,2,1097.8,0.175,0,1,0,51.0,Medium,12,False Positive
T103958,2025-02-22 15:40:00,C103958,M103958,Wire,556.93,SG,6,0.029,0,0,1,194.1,0.228,0,1,0,54.8,Medium,12,Cleared
T103959,2025-03-15 18:47:00,C103959,M103959,P2P,10.46,GB,2,0.337,1,2,5,2364.9,0.092,1,1,0,23.7,Review Later,48,False Positive
T103960,2025-04-07 05:46:00,C103960,M103960,P2P,45.87,DE,0,0.269,0,2,3,2875.0,0.213,1,1,0,36.1,Review Later,48,False Positive
T103961,2025-04-15 23:25:00,C103961,M103961,Card Present,15.13,AE,14,0.452,0,2,3,4605.8,0.052,0,1,0,25.7,Review Later,48,Cleared
T103962,2025-04-04 23:32:00,C103962,M103962,Online Banking,40.08,SG,11,0.209,0,1,3,2674.0,0.443,0,1,0,39.3,Review Later,48,Cleared
T103963,2025-02-14 18:16:00,C103963,M103963,Online Banking,233.53,GB,2,0.171,0,1,1,3766.8,0.37,1,1,0,52.8,Medium,12,False Positive
T103964,2025-04-18 09:13:00,C103964,M103964,Card Not Present,327.94,AE,0,0.457,0,1,4,4599.0,0.163,1,1,0,56.2,Medium,12,False Positive
T103965,2025-04-18 13:50:00,C103965,M103965,P2P,119.73,IN,20,0.342,1,3,8,2618.1,0.319,0,1,1,50.3,Medium,12,Confirmed Fraud
T103966,2025-01-03 10:56:00,C103966,M103966,Card Not Present,229.01,GB,13,0.217,0,0,1,1869.6,0.612,0,1,0,59.4,Medium,12,Cleared
T103967,2025-04-15 17:11:00,C103967,M103967,Wire,110.91,IN,20,0.467,0,3,7,1600.1,0.021,0,1,0,43.9,Medium,12,False Positive
T103968,2025-02-17 17:12:00,C103968,M103968,Card Present,52.12,GB,5,0.454,0,1,3,4322.0,0.323,1,1,0,43.2,Medium,12,Cleared
T103969,2025-02-01 16:05:00,C103969,M103969,P2P,3.46,IN,9,0.275,0,0,3,52.5,0.033,0,1,0,5.0,Review Later,48,False Positive
T103970,2025-04-22 09:10:00,C103970,M103970,Online Banking,78.76,SG,15,0.156,0,3,9,1786.8,0.329,0,1,0,53.6,Medium,12,False Positive
T103971,2025-03-26 05:15:00,C103971,M103971,Wire,18.79,US,4,0.3,0,0,0,1925.3,0.114,1,1,0,26.1,Review Later,48,Cleared
T103972,2025-04-18 02:34:00,C103972,M103972,P2P,17.04,BR,5,0.29,0,0,2,2999.0,0.478,1,1,1,34.5,Review Later,48,Escalated
T103973,2025-04-01 22:55:00,C103973,M103973,Card Present,124.34,DE,13,0.054,0,1,6,1224.2,0.25,0,1,0,44.5,Medium,12,False Positive
T103974,2025-04-19 13:34:00,C103974,M103974,Online Banking,86.99,BR,20,0.313,1,0,1,4639.3,0.332,0,1,0,47.1,Medium,12,False Positive
T103975,2025-01-18 23:40:00,C103975,M103975,Card Not Present,142.46,DE,10,0.22,1,1,2,2965.5,0.234,0,1,0,47.5,Medium,12,False Positive
T103976,2025-02-15 22:14:00,C103976,M103976,Card Present,154.91,CA,23,0.579,1,1,10,22.2,0.23,1,1,0,48.3,Medium,12,False Positive
T103977,2025-02-17 14:22:00,C103977,M103977,Card Present,91.22,IN,4,0.371,0,1,6,4429.3,0.074,1,1,0,42.2,Medium,12,False Positive
T103978,2025-03-19 18:14:00,C103978,M103978,Card Not Present,354.63,GB,11,0.056,1,3,9,4583.9,0.388,0,1,1,66.5,Medium,12,Confirmed Fraud
T103979,2025-03-10 10:51:00,C103979,M103979,Card Present,9.74,DE,18,0.711,1,0,1,5131.7,0.377,0,1,0,36.3,Review Later,48,False Positive
T103980,2025-01-19 15:28:00,C103980,M103980,Wire,7.23,IN,4,0.412,0,2,4,5681.4,0.206,1,1,0,26.9,Review Later,48,Cleared
T103981,2025-04-27 09:55:00,C103981,M103981,Wire,523.34,IN,1,0.493,1,1,1,10.1,0.427,1,1,0,51.5,Medium,12,Cleared
T103982,2025-02-14 07:37:00,C103982,M103982,Card Not Present,50.26,IN,3,0.361,1,0,2,3904.3,0.271,1,1,0,40.2,Medium,12,Cleared
T103983,2025-03-26 00:50:00,C103983,M103983,Wire,37.64,SG,14,0.166,0,0,0,2068.6,0.329,0,1,0,35.2,Review Later,48,False Positive
T103984,2025-03-09 23:57:00,C103984,M103984,Card Present,15.71,BR,4,0.052,1,3,4,1411.1,0.341,1,1,1,27.2,Review Later,48,Confirmed Fraud
T103985,2025-02-19 18:15:00,C103985,M103985,Card Not Present,277.71,SG,11,0.453,0,4,9,15.4,0.071,0,1,0,46.8,Medium,12,False Positive
T103986,2025-02-21 23:00:00,C103986,M103986,Online Banking,148.29,SG,0,0.088,0,4,5,1404.2,0.075,1,1,0,41.8,Medium,12,Cleared
T103987,2025-04-18 01:51:00,C103987,M103987,Card Not Present,443.85,US,15,0.377,0,5,9,6907.9,0.165,0,1,1,67.4,Medium,12,Blocked
T103988,2025-01-25 18:21:00,C103988,M103988,Card Not Present,371.38,AE,2,0.12,0,1,5,27.6,0.113,1,1,0,36.0,Review Later,48,False Positive
T103989,2025-02-07 18:12:00,C103989,M103989,Card Not Present,26.58,US,19,0.213,1,8,12,53.0,0.442,0,1,0,30.4,Review Later,48,False Positive
T103990,2025-04-25 09:36:00,C103990,M103990,Card Present,25.1,IN,3,0.029,0,2,4,1596.0,0.117,1,1,0,24.3,Review Later,48,False Positive
T103991,2025-02-07 00:29:00,C103991,M103991,Card Present,293.11,IN,21,0.173,0,0,3,7786.0,0.225,0,1,0,52.3,Medium,12,False Positive
T103992,2025-01-16 23:59:00,C103992,M103992,Card Present,160.52,BR,8,0.522,0,0,3,6923.9,0.165,0,1,0,51.0,Medium,12,False Positive
T103993,2025-01-07 14:24:00,C103993,M103993,Card Present,227.92,GB,15,0.174,0,1,1,1989.9,0.109,0,1,1,46.2,Medium,12,Blocked
T103994,2025-02-03 09:30:00,C103994,M103994,P2P,80.63,GB,8,0.339,1,1,4,1207.1,0.364,0,1,1,47.5,Medium,12,Blocked
T103995,2025-04-07 17:46:00,C103995,M103995,Card Present,45.47,AE,15,0.089,1,0,4,1752.1,0.618,0,1,0,43.4,Medium,12,False Positive
T103996,2025-02-10 16:46:00,C103996,M103996,Online Banking,45.28,SG,21,0.258,0,1,2,3550.2,0.216,0,1,0,35.9,Review Later,48,Cleared
T103997,2025-02-06 11:39:00,C103997,M103997,Card Present,856.33,DE,1,0.463,0,1,4,1128.4,0.114,1,1,0,59.4,Medium,12,False Positive
T103998,2025-03-15 10:27:00,C103998,M103998,Online Banking,365.77,NG,7,0.262,1,0,4,2108.4,0.174,0,1,1,54.5,Medium,12,Confirmed Fraud
T103999,2025-04-04 21:39:00,C103999,M103999,Wire,196.76,US,1,0.389,0,2,4,38.4,0.319,1,1,0,54.0,Medium,12,Cleared
T104000,2025-03-12 11:27:00,C104000,M104000,P2P,43.22,NG,1,0.464,0,0,1,1919.2,0.45,1,1,0,44.2,Medium,12,False Positive
T104001,2025-03-26 16:52:00,C104001,M104001,Card Not Present,167.55,BR,3,0.34,0,0,2,12187.4,0.413,1,1,0,54.7,Medium,12,Cleared
T104002,2025-02-16 15:19:00,C104002,M104002,Card Present,29.58,DE,3,0.344,0,4,6,4923.7,0.247,1,1,0,33.4,Review Later,48,False Positive
T104003,2025-02-23 08:20:00,C104003,M104003,Card Present,39.02,GB,18,0.133,0,0,2,1493.7,0.313,0,1,0,34.6,Review Later,48,Cleared
T104004,2025-01-20 15:26:00,C104004,M104004,Card Not Present,468.82,GB,23,0.085,1,1,2,4057.3,0.673,1,1,0,66.0,Medium,12,False Positive
T104005,2025-02-26 09:51:00,C104005,M104005,Wire,31.77,US,5,0.119,1,1,2,11.0,0.266,1,1,0,16.0,Review Later,48,Cleared
T104006,2025-02-25 06:17:00,C104006,M104006,P2P,504.67,AE,0,0.106,0,0,3,8.4,0.261,1,1,0,41.5,Medium,12,Cleared
T104007,2025-03-08 03:02:00,C104007,M104007,P2P,73.87,DE,0,0.267,0,0,5,2571.4,0.216,1,1,1,41.7,Medium,12,Escalated
T104008,2025-02-10 23:31:00,C104008,M104008,Card Present,43.54,AE,13,0.084,0,1,1,6206.6,0.295,0,1,1,34.8,Review Later,48,Blocked
T104009,2025-02-23 07:28:00,C104009,M104009,Online Banking,81.94,GB,20,0.377,1,1,2,3336.6,0.625,0,1,0,54.8,Medium,12,Cleared
T104010,2025-04-28 09:07:00,C104010,M104010,P2P,416.38,AE,10,0.363,1,0,2,21.2,0.229,0,1,0,43.3,Medium,12,Cleared
T104011,2025-04-20 05:51:00,C104011,M104011,Wire,27.2,BR,22,0.426,0,1,3,5515.8,0.259,0,1,0,34.2,Review Later,48,Cleared
T104012,2025-01-10 08:28:00,C104012,M104012,P2P,26.17,US,1,0.162,1,0,5,42.0,0.109,1,1,0,11.3,Review Later,48,Cleared
T104013,2025-03-23 05:04:00,C104013,M104013,Card Present,102.79,DE,3,0.308,0,2,6,1830.6,0.073,1,1,1,42.1,Medium,12,Escalated
T104014,2025-03-29 07:55:00,C104014,M104014,Card Present,74.15,DE,16,0.429,0,2,12,1329.2,0.097,0,1,0,51.2,Medium,12,False Positive
T104015,2025-04-30 22:10:00,C104015,M104015,Card Present,112.23,US,2,0.424,0,0,3,7186.6,0.234,1,1,0,48.7,Medium,12,Cleared
T104016,2025-01-23 00:22:00,C104016,M104016,Card Present,55.32,DE,0,0.199,1,1,4,1428.2,0.213,1,1,0,37.5,Review Later,48,Cleared
T104017,2025-03-23 09:38:00,C104017,M104017,P2P,185.1,SG,1,0.266,1,5,9,623.8,0.528,1,1,0,67.1,Medium,12,False Positive
T104018,2025-02-10 15:00:00,C104018,M104018,Card Not Present,20.65,AE,2,0.182,0,2,3,3433.9,0.299,1,1,0,29.7,Review Later,48,False Positive
T104019,2025-01-12 05:45:00,C104019,M104019,P2P,140.73,US,20,0.234,1,1,6,7.9,0.513,0,1,0,39.5,Review Later,48,False Positive
T104020,2025-04-25 11:37:00,C104020,M104020,Card Not Present,726.71,GB,23,0.22,0,4,6,8894.2,0.388,1,1,1,62.4,Medium,12,Blocked
T104021,2025-02-24 03:18:00,C104021,M104021,Card Not Present,76.98,NG,22,0.205,0,4,6,559.0,0.145,0,1,0,39.5,Review Later,48,False Positive
T104022,2025-01-20 23:19:00,C104022,M104022,Card Present,26.73,SG,17,0.186,0,2,9,609.8,0.23,0,1,1,39.9,Review Later,48,Confirmed Fraud
T104023,2025-03-14 05:38:00,C104023,M104023,Online Banking,65.28,IN,5,0.576,0,0,2,3242.4,0.069,1,1,1,41.2,Medium,12,Confirmed Fraud
T104024,2025-03-29 12:49:00,C104024,M104024,Card Not Present,25.06,AE,20,0.316,1,1,3,1459.3,0.269,0,1,0,32.3,Review Later,48,Cleared
T104025,2025-03-25 20:04:00,C104025,M104025,Card Present,261.19,US,4,0.299,0,5,7,27.0,0.449,1,1,0,42.9,Medium,12,False Positive
T104026,2025-02-17 01:33:00,C104026,M104026,Card Not Present,117.46,DE,4,0.116,1,1,2,2532.9,0.203,1,1,0,43.8,Medium,12,False Positive
T104027,2025-03-08 03:46:00,C104027,M104027,Card Not Present,161.33,SG,23,0.295,0,0,2,2519.4,0.068,1,1,1,45.2,Medium,12,Confirmed Fraud
T104028,2025-03-14 07:04:00,C104028,M104028,P2P,636.71,US,3,0.134,1,2,5,3.0,0.176,1,1,0,40.5,Medium,12,False Positive
T104029,2025-01-18 01:35:00,C104029,M104029,P2P,52.69,SG,4,0.139,1,5,10,9.5,0.264,1,1,0,32.2,Review Later,48,False Positive
T104030,2025-02-27 04:44:00,C104030,M104030,Card Present,3.64,AE,4,0.356,1,1,1,3999.8,0.374,1,1,0,29.8,Review Later,48,False Positive
T104031,2025-02-07 16:09:00,C104031,M104031,Wire,73.39,SG,11,0.485,0,1,3,1406.1,0.052,0,1,0,40.7,Medium,12,Cleared
T104032,2025-02-08 04:25:00,C104032,M104032,Card Not Present,762.83,AE,4,0.351,0,0,2,47.9,0.159,1,1,1,43.7,Medium,12,Confirmed Fraud
T104033,2025-01-05 07:12:00,C104033,M104033,Card Present,215.23,AE,6,0.297,0,4,5,1662.2,0.078,0,1,1,47.0,Medium,12,Blocked
T104034,2025-03-06 09:02:00,C104034,M104034,Card Present,45.95,US,20,0.215,0,2,3,2454.1,0.053,0,1,0,31.4,Review Later,48,False Positive
T104035,2025-04-24 06:18:00,C104035,M104035,P2P,14.29,AE,4,0.065,0,3,6,1327.5,0.413,1,1,0,28.6,Review Later,48,Cleared
T104036,2025-01-23 18:38:00,C104036,M104036,Card Not Present,111.91,NG,1,0.283,0,0,0,2139.3,0.247,1,1,1,46.8,Medium,12,Confirmed Fraud
T104037,2025-03-10 16:13:00,C104037,M104037,Card Present,21.84,SG,5,0.121,0,4,7,1282.7,0.251,1,1,0,27.9,Review Later,48,Cleared
T104038,2025-02-07 13:56:00,C104038,M104038,Wire,51.59,AE,17,0.482,0,0,4,1508.8,0.388,0,1,1,45.1,Medium,12,Confirmed Fraud
T104039,2025-01-30 17:50:00,C104039,M104039,Card Present,259.89,GB,2,0.339,0,1,4,1249.2,0.24,1,1,1,53.2,Medium,12,Confirmed Fraud
T104040,2025-02-12 12:06:00,C104040,M104040,Card Not Present,92.05,GB,9,0.455,0,4,7,696.1,0.165,0,1,1,45.7,Medium,12,Confirmed Fraud
T104041,2025-01-31 09:40:00,C104041,M104041,Card Not Present,30.31,IN,23,0.224,1,4,6,2836.2,0.228,1,1,1,31.4,Review Later,48,Confirmed Fraud
T104042,2025-04-30 12:28:00,C104042,M104042,Card Not Present,291.49,US,0,0.277,0,4,7,43.8,0.159,1,1,0,37.0,Review Later,48,False Positive
T104043,2025-03-25 16:35:00,C104043,M104043,P2P,718.91,AE,8,0.025,0,2,3,0.6,0.604,0,1,0,49.8,Medium,12,False Positive
T104044,2025-04-22 17:29:00,C104044,M104044,Card Not Present,112.9,US,4,0.512,0,3,5,2914.4,0.159,1,1,1,48.2,Medium,12,Confirmed Fraud
T104045,2025-01-05 04:14:00,C104045,M104045,P2P,218.92,SG,1,0.354,1,1,3,14.1,0.02,1,1,0,31.5,Review Later,48,Cleared
T104046,2025-02-05 11:45:00,C104046,M104046,P2P,574.77,NG,17,0.427,0,1,3,612.5,0.291,0,1,0,62.4,Medium,12,False Positive
T104047,2025-01-20 08:45:00,C104047,M104047,Card Present,322.72,IN,9,0.195,0,2,5,1774.7,0.354,0,1,0,56.9,Medium,12,False Positive
T104048,2025-04-23 16:57:00,C104048,M104048,P2P,19.55,SG,4,0.718,0,2,3,53.2,0.122,1,1,1,32.9,Review Later,48,Escalated
T104049,2025-04-10 12:29:00,C104049,M104049,Card Present,22.21,US,4,0.563,0,1,1,4252.7,0.191,1,1,0,33.2,Review Later,48,False Positive
T104050,2025-03-15 15:28:00,C104050,M104050,Card Not Present,47.19,BR,3,0.273,1,0,3,3917.3,0.451,1,1,0,42.6,Medium,12,Cleared
T104051,2025-01-03 19:47:00,C104051,M104051,P2P,346.45,SG,23,0.202,0,2,3,14.3,0.337,1,1,0,42.2,Medium,12,Cleared
T104052,2025-03-12 18:44:00,C104052,M104052,Card Present,110.17,AE,7,0.289,0,0,2,6840.0,0.111,0,1,0,43.4,Medium,12,Cleared
T104053,2025-03-18 05:13:00,C104053,M104053,P2P,63.63,US,1,0.77,0,2,4,1083.4,0.427,1,1,1,52.8,Medium,12,Blocked
T104054,2025-03-31 23:20:00,C104054,M104054,P2P,116.37,IN,4,0.517,1,3,6,2222.0,0.063,1,1,1,46.2,Medium,12,Confirmed Fraud
T104055,2025-01-22 11:54:00,C104055,M104055,Card Present,605.59,IN,9,0.185,0,0,2,4989.0,0.721,0,1,0,69.7,Medium,12,False Positive
T104056,2025-02-14 08:18:00,C104056,M104056,P2P,203.12,BR,11,0.245,0,0,3,1001.7,0.024,0,1,0,44.6,Medium,12,Cleared
T104057,2025-04-24 10:14:00,C104057,M104057,Card Not Present,498.18,NG,16,0.192,0,4,6,1377.1,0.176,0,1,1,55.6,Medium,12,Confirmed Fraud
T104058,2025-01-07 10:46:00,C104058,M104058,Card Present,27.89,NG,9,0.245,1,1,5,2394.7,0.163,0,1,0,29.4,Review Later,48,Cleared
T104059,2025-02-16 02:49:00,C104059,M104059,Card Present,12.89,NG,7,0.275,0,2,4,1198.2,0.353,0,1,0,29.9,Review Later,48,Cleared
T104060,2025-03-05 17:27:00,C104060,M104060,Card Present,305.88,AE,4,0.069,0,1,3,2050.1,0.183,1,1,0,50.2,Medium,12,False Positive
T104061,2025-01-05 20:35:00,C104061,M104061,Card Not Present,365.83,US,2,0.083,1,2,6,23.8,0.054,1,1,1,33.9,Review Later,48,Confirmed Fraud
T104062,2025-02-17 14:04:00,C104062,M104062,P2P,162.79,AE,14,0.222,1,1,2,1457.9,0.474,0,1,0,54.3,Medium,12,Cleared
T104063,2025-04-07 23:02:00,C104063,M104063,P2P,31.63,SG,1,0.779,0,1,5,16.6,0.458,1,1,0,30.7,Review Later,48,False Positive
T104064,2025-04-16 13:22:00,C104064,M104064,Card Not Present,179.06,NG,1,0.283,0,1,5,1416.5,0.067,1,1,0,45.7,Medium,12,False Positive
T104065,2025-01-30 23:25:00,C104065,M104065,P2P,43.69,GB,4,0.178,0,0,1,1182.2,0.309,1,1,0,36.5,Review Later,48,Cleared
T104066,2025-01-16 09:44:00,C104066,M104066,Card Not Present,88.78,AE,4,0.216,0,0,5,458.2,0.561,1,1,0,51.6,Medium,12,False Positive
T104067,2025-02-27 12:43:00,C104067,M104067,Online Banking,506.79,IN,0,0.434,1,4,5,5.5,0.165,1,1,1,44.0,Medium,12,Confirmed Fraud
T104068,2025-02-21 10:01:00,C104068,M104068,Card Not Present,106.99,DE,23,0.318,0,1,3,1122.7,0.673,1,1,0,57.6,Medium,12,Cleared
T104069,2025-02-16 18:37:00,C104069,M104069,P2P,140.82,DE,1,0.436,0,1,5,4221.9,0.068,1,1,1,46.5,Medium,12,Blocked
T104070,2025-04-10 01:07:00,C104070,M104070,Card Not Present,83.74,DE,4,0.606,1,1,3,1370.8,0.111,1,1,0,45.6,Medium,12,False Positive
T104071,2025-01-08 03:43:00,C104071,M104071,Card Not Present,56.04,IN,1,0.505,0,2,3,2065.7,0.376,1,1,0,46.3,Medium,12,False Positive
T104072,2025-04-01 17:46:00,C104072,M104072,Online Banking,9.49,BR,16,0.495,1,2,4,1650.1,0.1,0,1,0,26.1,Review Later,48,False Positive
T104073,2025-04-11 13:40:00,C104073,M104073,P2P,131.15,BR,1,0.34,0,2,4,1537.6,0.213,1,1,0,48.2,Medium,12,False Positive
T104074,2025-02-05 18:14:00,C104074,M104074,P2P,25.77,GB,8,0.225,0,6,7,4466.0,0.479,0,1,0,36.4,Review Later,48,False Positive
T104075,2025-02-23 02:39:00,C104075,M104075,Online Banking,49.63,AE,19,0.73,1,1,6,5498.7,0.319,0,1,0,46.7,Medium,12,False Positive
T104076,2025-03-15 06:26:00,C104076,M104076,P2P,205.59,DE,2,0.17,1,1,3,1016.1,0.251,1,1,0,49.2,Medium,12,False Positive
T104077,2025-02-20 23:26:00,C104077,M104077,Wire,63.18,NG,15,0.223,0,0,1,6089.2,0.302,0,1,0,41.3,Medium,12,False Positive
T104078,2025-04-20 23:09:00,C104078,M104078,Online Banking,19.41,US,3,0.577,1,2,7,3774.8,0.612,1,1,1,42.9,Medium,12,Confirmed Fraud
T104079,2025-03-02 00:03:00,C104079,M104079,P2P,90.0,IN,3,0.084,0,4,7,5971.5,0.228,1,1,0,41.5,Medium,12,False Positive
T104080,2025-04-15 08:10:00,C104080,M104080,Online Banking,21.35,GB,8,0.683,1,2,3,5877.4,0.247,0,1,0,36.1,Review Later,48,Cleared
T104081,2025-03-09 18:32:00,C104081,M104081,Card Present,18.06,NG,23,0.283,0,0,1,2322.8,0.269,1,1,0,29.4,Review Later,48,Cleared
T104082,2025-03-15 17:54:00,C104082,M104082,Card Not Present,419.54,NG,18,0.563,0,4,5,1922.5,0.364,0,1,0,64.7,Medium,12,Cleared
T104083,2025-03-19 03:24:00,C104083,M104083,Card Not Present,436.63,SG,9,0.372,1,1,3,4789.8,0.163,0,1,0,57.2,Medium,12,Cleared
T104084,2025-01-21 05:06:00,C104084,M104084,Online Banking,436.39,NG,7,0.241,0,1,2,4295.4,0.203,0,1,0,56.2,Medium,12,False Positive
T104085,2025-01-28 00:07:00,C104085,M104085,Card Not Present,12.08,DE,5,0.234,1,4,8,530.7,0.25,1,1,1,26.5,Review Later,48,Confirmed Fraud
T104086,2025-01-11 07:31:00,C104086,M104086,Card Not Present,32.41,BR,17,0.339,1,0,1,450.8,0.388,0,1,0,37.6,Review Later,48,False Positive
T104087,2025-03-02 13:16:00,C104087,M104087,Card Present,437.61,IN,15,0.253,0,0,1,1381.1,0.158,0,1,0,55.3,Medium,12,Cleared
T104088,2025-03-08 22:42:00,C104088,M104088,Card Not Present,269.13,DE,0,0.104,0,0,4,4148.7,0.072,1,1,0,46.2,Medium,12,False Positive
T104089,2025-04-21 04:16:00,C104089,M104089,Card Not Present,57.05,US,0,0.071,0,0,4,1825.6,0.502,1,1,0,43.1,Medium,12,Cleared
T104090,2025-02-17 21:10:00,C104090,M104090,Wire,240.03,US,5,0.634,1,0,2,60.4,0.513,1,1,0,48.4,Medium,12,False Positive
T104091,2025-01-10 21:55:00,C104091,M104091,Card Present,53.58,GB,9,0.444,0,1,2,8743.6,0.111,0,1,1,38.2,Review Later,48,Confirmed Fraud
T104092,2025-01-16 15:43:00,C104092,M104092,Card Not Present,720.46,US,18,0.488,0,3,5,1015.3,0.353,0,1,0,65.5,Medium,12,Cleared
T104093,2025-01-10 11:58:00,C104093,M104093,P2P,60.43,AE,3,0.292,0,1,3,1132.2,0.148,1,1,1,38.1,Review Later,48,Blocked
T104094,2025-04-24 14:45:00,C104094,M104094,P2P,73.43,AE,3,0.146,0,1,2,2271.2,0.079,1,1,0,36.4,Review Later,48,False Positive
T104095,2025-02-13 08:38:00,C104095,M104095,Card Present,36.21,GB,15,0.537,1,5,6,926.7,0.024,0,1,0,32.6,Review Later,48,False Positive
T104096,2025-01-13 15:19:00,C104096,M104096,Wire,11.51,DE,22,0.214,1,0,2,1238.8,0.247,0,1,1,25.9,Review Later,48,Blocked
T104097,2025-01-04 00:23:00,C104097,M104097,P2P,251.38,US,1,0.258,1,2,2,17.9,0.461,1,1,0,42.1,Medium,12,Cleared
T104098,2025-04-04 00:15:00,C104098,M104098,Card Present,36.11,NG,7,0.062,1,4,8,244.3,0.058,0,1,0,26.3,Review Later,48,False Positive
T104099,2025-04-01 18:20:00,C104099,M104099,P2P,401.76,DE,15,0.354,0,1,3,4251.5,0.08,0,1,0,54.3,Medium,12,Cleared
T104100,2025-03-22 14:42:00,C104100,M104100,Wire,90.01,DE,16,0.373,0,2,3,3956.8,0.474,0,1,0,52.0,Medium,12,False Positive
T104101,2025-03-03 08:56:00,C104101,M104101,Card Present,28.0,US,18,0.114,0,4,9,4.7,0.073,0,1,1,20.2,Review Later,48,Confirmed Fraud
T104102,2025-01-23 19:20:00,C104102,M104102,P2P,31.0,SG,5,0.411,0,1,6,1678.4,0.329,1,1,0,36.8,Review Later,48,False Positive
T104103,2025-01-28 11:40:00,C104103,M104103,Card Not Present,107.16,AE,3,0.085,0,1,5,2449.4,0.721,1,1,1,55.3,Medium,12,Confirmed Fraud
T104104,2025-01-16 17:45:00,C104104,M104104,P2P,94.04,US,2,0.433,0,2,8,42.0,0.604,1,1,0,41.5,Medium,12,False Positive
T104105,2025-04-04 16:02:00,C104105,M104105,P2P,15.85,AE,23,0.218,0,2,4,3805.1,0.554,1,1,1,35.0,Review Later,48,Confirmed Fraud
T104106,2025-01-09 23:50:00,C104106,M104106,Online Banking,820.26,US,3,0.218,1,3,5,21.1,0.193,1,1,0,42.6,Medium,12,Cleared
T104107,2025-04-05 01:04:00,C104107,M104107,Card Present,264.86,BR,1,0.577,0,2,6,2520.8,0.282,1,1,0,58.2,Medium,12,Cleared
T104108,2025-02-25 16:06:00,C104108,M104108,Online Banking,1.96,US,12,0.215,0,2,9,4678.3,0.078,0,1,1,30.2,Review Later,48,Escalated
T104109,2025-04-21 12:36:00,C104109,M104109,Wire,64.78,IN,19,0.195,0,0,1,3195.5,0.191,0,1,0,38.5,Review Later,48,False Positive
T104110,2025-01-05 14:20:00,C104110,M104110,Online Banking,36.79,AE,2,0.351,1,2,4,5606.8,0.094,1,1,0,31.7,Review Later,48,False Positive
T104111,2025-02-01 14:33:00,C104111,M104111,Card Present,48.49,US,0,0.543,0,2,4,6499.6,0.109,1,1,1,38.4,Review Later,48,Escalated
T104112,2025-01-06 20:49:00,C104112,M104112,Card Present,2025.67,NG,18,0.098,0,0,5,1832.7,0.079,0,1,1,53.4,Medium,12,Confirmed Fraud
T104113,2025-04-08 23:42:00,C104113,M104113,Wire,25.66,NG,20,0.658,0,1,3,1005.7,0.058,0,1,0,32.3,Review Later,48,Cleared
T104114,2025-03-04 11:09:00,C104114,M104114,Card Not Present,376.42,SG,13,0.781,0,2,4,481.2,0.377,0,1,0,67.6,Medium,12,False Positive
T104115,2025-02-17 20:31:00,C104115,M104115,Card Not Present,32.0,AE,22,0.237,1,4,9,47.2,0.073,0,1,0,23.1,Review Later,48,False Positive
T104116,2025-04-14 05:37:00,C104116,M104116,Card Present,129.48,NG,0,0.226,0,0,3,5933.7,0.147,1,1,0,44.7,Medium,12,Cleared
T104117,2025-01-26 18:17:00,C104117,M104117,Wire,44.6,NG,4,0.229,0,0,3,2332.1,0.234,1,1,0,35.7,Review Later,48,False Positive
T104118,2025-03-02 02:42:00,C104118,M104118,Card Present,320.18,GB,17,0.529,1,1,3,4298.6,0.19,0,1,1,57.7,Medium,12,Confirmed Fraud
T104119,2025-04-09 22:47:00,C104119,M104119,Card Present,27.77,AE,16,0.174,0,0,2,4087.1,0.08,0,1,1,26.1,Review Later,48,Escalated
T104120,2025-02-07 14:19:00,C104120,M104120,Online Banking,89.04,NG,5,0.629,0,0,2,1318.9,0.117,1,1,0,46.7,Medium,12,Cleared
T104121,2025-02-20 00:03:00,C104121,M104121,Card Present,219.35,DE,3,0.132,0,0,3,4264.3,0.508,1,1,0,55.4,Medium,12,Cleared
