transaction_id,event_ts,customer_id,merchant_id,channel,transaction_amount_usd,txn_country,txn_hour,device_risk_score,new_device_flag,velocity_1h,velocity_24h,geo_distance_km,merchant_risk_score,is_night_flag,alert_generated,fraud_label
T9000269,2025-02-05 05:15:00,C103938,M103938,Card Not Present,284.13,SG,4,0.206,0,1,1,8.2,0.143,1,0,0
T9009075,2025-01-07 01:04:00,C103939,M103939,Online Banking,148.12,US,6,0.22,1,1,2,7.0,0.162,0,0,0
T9045387,2025-01-23 13:21:00,C103940,M103940,P2P,371.0,US,22,0.079,0,1,4,121.4,0.319,0,0,0
T9038089,2025-03-22 20:55:00,C103941,M103941,Card Not Present,254.13,IN,4,0.412,0,3,5,11.8,0.479,1,0,0
T9020007,2025-04-09 17:02:00,C103942,M103942,Card Not Present,61.67,US,0,0.305,0,2,7,3.6,0.302,1,0,0
T9006111,2025-03-03 08:56:00,C103943,M103943,Card Present,28.0,US,18,0.114,0,4,9,4.7,0.073,0,1,1
T9051038,2025-04-28 03:29:00,C103944,M103944,Card Present,26.83,US,11,0.018,0,3,3,6.8,0.072,0,0,0
T9005657,2025-04-29 13:32:00,C103945,M103945,Online Banking,182.89,UK,5,0.079,0,1,6,22.7,0.261,1,0,0
T9025626,2025-02-21 03:15:00,C103946,M103946,Card Not Present,46.2,US,11,0.314,0,1,3,6.7,0.39,0,0,0
T9021619,2025-02-25 03:10:00,C103947,M103947,Online Banking,31.43,UK,4,0.575,0,0,1,0.6,0.364,1,0,0
T9028976,2025-03-13 20:07:00,C103948,M103948,Card Not Present,857.36,IN,14,0.026,0,4,4,33.4,0.072,0,0,0
T9041530,2025-04-18 03:27:00,C103949,M103949,P2P,75.24,US,8,0.324,0,3,7,1.3,0.609,0,0,0
T9040682,2025-01-23 17:38:00,C103950,M103950,Card Not Present,78.65,US,11,0.394,1,1,2,75.2,0.177,0,0,0
T9044240,2025-01-17 13:32:00,C103951,M103951,Card Not Present,76.45,US,11,0.051,0,1,1,35.5,0.604,0,0,0
T9056377,2025-03-16 02:22:00,C103952,M103952,Card Not Present,70.82,US,7,0.311,0,0,2,47.2,0.1,0,0,0
T9064710,2025-02-06 01:49:00,C103953,M103953,Card Present,98.09,IN,21,0.09,0,3,4,14.3,0.094,0,0,0
T9013132,2025-01-13 16:24:00,C103954,M103954,Card Not Present,111.93,DE,2,0.158,0,1,2,2623.7,0.181,1,0,0
T9013624,2025-01-18 22:42:00,C103955,M103955,Card Present,648.76,IN,20,0.352,1,0,2,6.2,0.117,0,0,0
T9041455,2025-02-06 19:05:00,C103956,M103956,Card Not Present,33.42,US,4,0.241,0,0,2,1.2,0.021,1,0,0
T9020146,2025-03-15 16:23:00,C103957,M103957,Wire,286.43,US,10,0.399,0,3,6,0.6,0.247,0,0,0
T9054322,2025-02-12 05:44:00,C103958,M103958,Online Banking,21.34,US,21,0.113,1,0,3,13.7,0.136,0,0,0
T9002349,2025-01-13 15:33:00,C103959,M103959,Card Present,45.1,IN,2,0.064,1,1,6,6.9,0.078,1,0,0
T9042110,2025-01-28 01:04:00,C103960,M103960,Card Present,21.88,US,17,0.177,1,1,4,21.8,0.266,0,0,0
T9015694,2025-01-09 23:46:00,C103961,M103961,Online Banking,166.99,US,6,0.322,0,1,1,26.7,0.101,0,0,0
T9057813,2025-03-24 09:41:00,C103962,M103962,Online Banking,139.51,UK,20,0.422,0,1,5,19.0,0.359,0,0,0
T9048949,2025-02-07 16:52:00,C103963,M103963,Card Not Present,163.91,UK,18,0.063,0,1,1,0.4,0.244,0,0,0
T9021558,2025-03-17 06:37:00,C103964,M103964,Card Present,74.98,UK,10,0.074,0,1,4,1.4,0.475,0,0,0
T9022224,2025-04-05 00:57:00,C103965,M103965,Card Present,29.28,UK,12,0.493,0,1,2,5.7,0.137,0,0,0
T9029913,2025-04-07 08:13:00,C103966,M103966,P2P,47.64,US,2,0.363,1,0,5,9.5,0.193,1,0,1
T9029239,2025-04-17 09:48:00,C103967,M103967,Card Not Present,27.18,IN,6,0.19,0,1,2,12.0,0.163,0,0,0
T9017162,2025-01-29 12:36:00,C103968,M103968,Card Present,70.79,UK,18,0.068,0,2,4,9.5,0.201,0,0,0
T9060077,2025-02-20 21:17:00,C103969,M103969,Card Present,73.03,CA,4,0.153,1,3,4,2.9,0.313,1,0,0
T9025321,2025-03-28 22:51:00,C103970,M103970,Card Not Present,235.95,UK,5,0.358,0,0,2,8.4,0.136,1,0,0
T9050587,2025-03-23 14:32:00,C103971,M103971,P2P,105.01,US,11,0.31,0,2,2,2.7,0.376,0,0,0
T9009696,2025-01-13 07:54:00,C103972,M103972,Card Not Present,137.79,IN,0,0.42,0,0,1,12.5,0.083,1,0,0
T9063116,2025-01-06 18:04:00,C103973,M103973,Online Banking,60.31,US,10,0.131,1,2,4,0.9,0.377,0,0,0
T9006433,2025-02-03 15:30:00,C103974,M103974,Online Banking,105.87,US,23,0.506,0,3,4,37.3,0.561,1,0,0
T9008383,2025-02-07 13:22:00,C103975,M103975,Online Banking,64.51,UK,12,0.194,0,0,4,3.1,0.058,0,0,0
T9048701,2025-04-01 19:05:00,C103976,M103976,Online Banking,15.16,US,0,0.32,0,3,8,6.5,0.291,1,0,0
T9055523,2025-01-06 12:09:00,C103977,M103977,P2P,90.12,SG,5,0.602,1,0,0,14.2,0.165,1,0,1
T9002688,2025-04-07 17:06:00,C103978,M103978,P2P,69.33,CA,14,0.248,1,0,3,1.2,0.229,0,0,0
T9027067,2025-02-23 20:28:00,C103979,M103979,Card Present,36.79,IN,19,0.291,0,1,3,1.1,0.163,0,0,0
T9042952,2025-02-06 13:31:00,C103980,M103980,Card Not Present,116.13,AE,23,0.534,0,1,3,19.6,0.091,1,0,0
T9029567,2025-04-29 14:35:00,C103981,M103981,Online Banking,30.63,US,21,0.187,0,2,4,16.0,0.469,0,0,0
T9025238,2025-03-29 18:22:00,C103982,M103982,Online Banking,141.84,IN,21,0.335,0,0,3,17.8,0.176,0,0,0
T9040139,2025-01-21 17:21:00,C103983,M103983,Online Banking,94.01,BR,2,0.693,0,2,5,4254.3,0.475,1,0,0
T9026635,2025-04-29 11:20:00,C103984,M103984,Card Present,81.97,DE,23,0.213,1,1,2,3952.0,0.054,1,1,0
T9053765,2025-01-21 05:44:00,C103985,M103985,P2P,74.75,UK,17,0.171,0,2,3,17.9,0.604,0,0,0
T9032190,2025-03-15 17:36:00,C103986,M103986,Card Present,15.82,UK,8,0.026,0,0,2,14.7,0.583,0,0,0
T9053661,2025-01-27 15:30:00,C103987,M103987,Card Present,71.75,CA,3,0.05,0,1,1,12.7,0.39,1,0,0
T9009985,2025-03-10 19:41:00,C103988,M103988,Card Present,73.44,US,19,0.072,0,1,3,38.3,0.508,0,0,0
T9056501,2025-01-08 02:13:00,C103989,M103989,Card Not Present,149.63,IN,19,0.214,0,2,5,9.1,0.286,0,0,0
T9039566,2025-02-21 22:02:00,C103990,M103990,P2P,19.6,UK,19,0.136,0,0,0,14.3,0.282,0,0,0
T9006501,2025-01-06 02:01:00,C103991,M103991,Online Banking,30.38,CA,20,0.194,0,1,5,9.3,0.364,0,0,0
T9014875,2025-01-08 08:24:00,C103992,M103992,Card Present,128.64,SG,11,0.507,0,0,0,7.2,0.637,0,0,0
T9012414,2025-03-22 07:41:00,C103993,M103993,Online Banking,153.63,SG,12,0.259,1,0,3,2624.3,0.286,0,1,0
T9051577,2025-04-07 06:02:00,C103994,M103994,Card Present,216.22,CA,16,0.089,0,1,2,7.5,0.378,0,0,0
T9019679,2025-04-21 09:10:00,C103995,M103995,Online Banking,41.08,US,4,0.461,0,1,2,107.8,0.053,1,0,0
T9037975,2025-01-06 09:23:00,C103996,M103996,Card Not Present,29.74,IN,14,0.263,0,2,5,8.3,0.198,0,0,0
T9035987,2025-02-17 09:49:00,C103997,M103997,Wire,9.73,US,17,0.086,0,0,2,3.3,0.052,0,0,0
T9043631,2025-03-20 16:56:00,C103998,M103998,Card Not Present,61.33,IN,10,0.176,0,2,2,37.5,0.359,0,0,0
T9020123,2025-01-09 07:01:00,C103999,M103999,Card Not Present,146.73,US,21,0.472,0,0,3,2.5,0.264,0,0,0
T9027224,2025-04-30 21:35:00,C104000,M104000,Card Present,70.23,IN,15,0.48,0,4,6,525.4,0.554,0,0,0
T9054442,2025-03-19 02:58:00,C104001,M104001,Card Not Present,229.7,US,17,0.299,1,1,2,18.2,0.261,0,0,0
T9019383,2025-04-20 01:18:00,C104002,M104002,Card Present,17.02,SG,3,0.072,0,0,3,62.7,0.114,1,0,1
T9038806,2025-02-20 19:16:00,C104003,M104003,Card Present,51.39,GB,11,0.398,1,0,4,2463.8,0.054,0,0,0
T9045083,2025-03-07 21:02:00,C104004,M104004,Card Present,46.33,US,22,0.11,0,1,4,19.8,0.071,0,0,0
T9040514,2025-02-11 19:08:00,C104005,M104005,Card Not Present,17.84,US,19,0.265,0,2,3,0.8,0.072,0,0,0
T9025589,2025-01-18 06:18:00,C104006,M104006,Card Present,22.23,US,1,0.315,0,1,5,12.8,0.378,1,0,0
T9053705,2025-02-10 12:14:00,C104007,M104007,Card Not Present,74.71,IN,7,0.214,0,3,5,3182.8,0.232,0,0,0
T9009008,2025-04-15 12:03:00,C104008,M104008,Card Not Present,175.91,US,12,0.266,0,0,2,16.0,0.228,0,0,0
T9028827,2025-04-13 16:33:00,C104009,M104009,Card Not Present,184.37,NG,12,0.111,1,1,4,3136.4,0.299,0,0,0
T9006330,2025-03-15 04:46:00,C104010,M104010,Wire,65.15,US,21,0.314,0,1,3,1.7,0.136,0,0,0
T9003715,2025-02-24 22:24:00,C104011,M104011,Online Banking,273.28,GB,11,0.324,0,1,6,518.0,0.366,0,0,0
T9056574,2025-03-02 23:22:00,C104012,M104012,Card Present,62.37,US,17,0.069,1,0,4,5.2,0.193,0,0,0
T9033413,2025-04-06 02:19:00,C104013,M104013,Online Banking,16.47,US,13,0.579,0,1,3,10.8,0.067,0,0,0
T9009354,2025-03-01 09:04:00,C104014,M104014,Card Present,22.86,US,17,0.199,1,4,6,12.2,0.247,0,0,0
T9018367,2025-01-22 20:42:00,C104015,M104015,Card Present,75.83,IN,18,0.18,0,1,5,1342.2,0.024,0,0,0
T9054014,2025-04-11 00:47:00,C104016,M104016,P2P,67.41,SG,11,0.383,0,5,9,1527.6,0.091,0,1,0
T9015978,2025-01-31 19:12:00,C104017,M104017,Card Not Present,24.78,US,19,0.28,0,0,3,19.3,0.502,0,0,0
T9005466,2025-04-08 07:13:00,C104018,M104018,Card Not Present,70.81,IN,18,0.368,0,1,1,23.0,0.12,0,0,0
T9055634,2025-03-30 23:29:00,C104019,M104019,Online Banking,52.6,US,19,0.063,0,1,4,11.9,0.583,0,0,0
T9062346,2025-01-03 13:51:00,C104020,M104020,Card Not Present,64.67,UK,17,0.236,0,0,2,6.7,0.247,0,0,0
T9003872,2025-04-29 22:05:00,C104021,M104021,P2P,63.4,IN,7,0.021,0,3,6,9.0,0.513,0,0,0
T9024378,2025-03-14 02:38:00,C104022,M104022,Online Banking,74.36,BR,7,0.275,0,0,2,6368.0,0.033,0,0,0
T9034100,2025-02-23 05:09:00,C104023,M104023,Online Banking,16.35,US,22,0.428,0,0,2,28.3,0.091,0,0,0
T9055268,2025-04-29 22:13:00,C104024,M104024,P2P,91.14,BR,0,0.215,1,1,3,326.9,0.469,1,0,1
T9046723,2025-01-28 14:01:00,C104025,M104025,P2P,14.09,IN,4,0.57,0,1,2,3.4,0.319,1,0,0
T9035026,2025-03-22 11:44:00,C104026,M104026,Card Present,87.57,NG,23,0.477,1,1,4,339.3,0.165,1,0,0
T9022096,2025-03-27 10:23:00,C104027,M104027,Card Not Present,18.3,US,2,0.015,0,0,5,6.0,0.162,1,0,0
T9003156,2025-03-29 07:59:00,C104028,M104028,Card Not Present,80.25,US,9,0.448,0,0,1,17.8,0.083,0,0,0
T9017122,2025-02-01 00:27:00,C104029,M104029,P2P,35.8,US,18,0.355,0,1,2,27.8,0.341,0,0,0
T9010732,2025-02-24 01:02:00,C104030,M104030,Card Present,10.09,US,11,0.167,1,1,3,19.6,0.427,0,0,0
T9063188,2025-03-29 21:13:00,C104031,M104031,Card Not Present,1544.12,US,10,0.291,0,1,4,84.3,0.121,0,0,0
T9021104,2025-01-19 15:49:00,C104032,M104032,Card Not Present,16.98,UK,12,0.417,0,2,6,6.4,0.069,0,0,0
T9012544,2025-02-28 23:47:00,C104033,M104033,Card Not Present,17.76,DE,15,0.563,0,4,6,151.5,0.292,0,0,0
T9049676,2025-02-26 18:15:00,C104034,M104034,Online Banking,59.39,IN,12,0.289,0,2,4,10.2,0.508,0,0,0
T9006366,2025-03-07 12:14:00,C104035,M104035,Card Not Present,24.41,IN,22,0.282,0,1,3,1.4,0.413,0,0,0
T9062549,2025-01-03 20:01:00,C104036,M104036,Card Present,20.46,IN,17,0.354,0,2,3,3248.7,0.427,0,0,0
T9019175,2025-03-04 20:50:00,C104037,M104037,P2P,80.26,IN,13,0.232,0,0,1,3.9,0.024,0,0,0
T9028257,2025-01-20 11:51:00,C104038,M104038,P2P,132.97,US,1,0.334,0,0,3,11.5,0.117,1,0,0
T9006498,2025-04-21 13:22:00,C104039,M104039,Card Not Present,49.6,US,5,0.152,0,1,3,0.2,0.521,1,0,0
T9039547,2025-02-05 03:53:00,C104040,M104040,P2P,80.92,UK,3,0.143,0,2,6,62.5,0.261,1,0,0
T9024040,2025-03-10 18:03:00,C104041,M104041,Card Not Present,52.51,US,1,0.256,0,0,5,8.7,0.378,1,0,0
T9054684,2025-02-12 03:27:00,C104042,M104042,Online Banking,142.4,UK,8,0.396,0,3,5,3.8,0.097,0,0,0
T9022747,2025-03-19 12:20:00,C104043,M104043,P2P,58.85,US,2,0.315,1,2,3,23.8,0.225,1,0,0
T9027699,2025-03-16 01:50:00,C104044,M104044,P2P,76.53,US,23,0.343,0,0,2,7.6,0.097,1,0,0
T9024733,2025-01-22 06:35:00,C104045,M104045,Online Banking,27.48,UK,9,0.167,0,2,5,12.8,0.264,0,0,0
T9050050,2025-02-11 15:55:00,C104046,M104046,P2P,86.41,SG,22,0.269,0,1,4,14.5,0.136,0,0,0
T9018486,2025-03-25 23:16:00,C104047,M104047,P2P,31.27,US,6,0.284,0,0,4,10.9,0.052,0,0,0
T9002072,2025-01-23 22:02:00,C104048,M104048,Wire,22.97,IN,22,0.294,0,0,0,16.9,0.063,0,0,0
T9017521,2025-02-11 18:54:00,C104049,M104049,Card Not Present,14.42,NG,9,0.561,0,1,3,1226.1,0.058,0,0,0
T9010445,2025-01-02 07:37:00,C104050,M104050,Online Banking,57.96,US,7,0.069,0,2,4,1.6,0.158,0,0,0
T9016171,2025-01-12 04:18:00,C104051,M104051,Card Not Present,41.1,US,3,0.201,0,1,3,17.0,0.16,1,0,0
T9006293,2025-03-05 04:35:00,C104052,M104052,Card Present,26.56,SG,3,0.151,0,2,3,14.5,0.561,1,0,0
T9035966,2025-03-11 19:06:00,C104053,M104053,Card Not Present,126.71,IN,22,0.097,0,2,6,5.9,0.475,0,0,0
T9050900,2025-03-24 01:53:00,C104054,M104054,Card Not Present,35.22,US,5,0.402,0,1,4,15.9,0.461,1,0,0
T9007201,2025-04-13 07:36:00,C104055,M104055,Card Not Present,63.4,IN,2,0.373,0,3,7,44.5,0.117,1,0,0
T9012639,2025-04-23 14:45:00,C104056,M104056,Card Not Present,119.7,CA,6,0.199,0,0,2,60.6,0.148,0,0,0
T9052818,2025-03-09 04:22:00,C104057,M104057,Card Not Present,44.02,IN,8,0.182,0,0,3,14.5,0.292,0,0,0
T9019368,2025-02-20 08:40:00,C104058,M104058,Card Present,203.5,US,4,0.519,1,1,3,29.9,0.19,1,0,0
T9003008,2025-03-13 12:50:00,C104059,M104059,Online Banking,116.04,AE,15,0.531,1,0,0,6.2,0.315,0,0,0
T9048545,2025-01-21 21:14:00,C104060,M104060,Online Banking,17.4,US,13,0.438,0,0,1,31.1,0.117,0,0,0
T9018719,2025-01-26 11:53:00,C104061,M104061,Online Banking,339.51,US,0,0.375,0,1,1,10.4,0.281,1,0,0
T9041761,2025-01-28 01:20:00,C104062,M104062,Card Not Present,62.01,AE,15,0.241,0,3,5,53.9,0.136,0,0,0
T9052049,2025-01-27 17:16:00,C104063,M104063,Card Present,20.16,US,13,0.458,0,3,4,10.7,0.162,0,0,0
T9012900,2025-02-03 19:46:00,C104064,M104064,P2P,82.24,IN,9,0.116,0,1,3,8.4,0.209,0,0,0
T9032448,2025-04-07 20:42:00,C104065,M104065,Card Present,235.86,AE,0,0.4,0,1,3,3.5,0.228,1,0,0
T9061086,2025-04-13 00:26:00,C104066,M104066,Card Present,46.01,UK,17,0.403,0,1,2,18.5,0.483,0,0,0
T9045049,2025-04-01 12:31:00,C104067,M104067,P2P,60.93,US,1,0.415,0,1,2,1.8,0.359,1,0,0
T9022848,2025-02-22 18:03:00,C104068,M104068,Card Not Present,688.59,IN,5,0.177,0,1,2,21.3,0.528,1,0,0
T9047728,2025-04-05 01:58:00,C104069,M104069,Card Present,155.06,IN,2,0.04,0,0,6,16.3,0.377,1,0,0
T9024254,2025-04-02 07:34:00,C104070,M104070,P2P,112.17,IN,20,0.174,0,0,1,10.7,0.561,0,0,0
T9009022,2025-03-19 00:45:00,C104071,M104071,P2P,99.57,US,11,0.557,0,1,2,22.8,0.604,0,0,1
T9000866,2025-03-31 20:26:00,C104072,M104072,Card Not Present,24.26,DE,4,0.158,0,3,6,908.1,0.365,1,0,0
T9043768,2025-01-27 00:07:00,C104073,M104073,Card Not Present,62.12,SG,6,0.41,1,2,5,10.2,0.073,0,0,0
T9056557,2025-03-04 19:01:00,C104074,M104074,Online Banking,91.03,DE,22,0.194,0,1,3,1262.2,0.415,0,1,0
T9049212,2025-03-03 13:25:00,C104075,M104075,Card Not Present,153.35,US,16,0.303,0,2,4,8.0,0.147,0,0,0
T9026351,2025-04-01 18:31:00,C104076,M104076,Card Not Present,13.35,SG,21,0.311,0,0,3,3335.7,0.134,0,0,0
T9062092,2025-03-15 09:49:00,C104077,M104077,Online Banking,42.44,IN,22,0.502,0,0,3,2696.5,0.637,0,0,0
T9015750,2025-04-28 00:48:00,C104078,M104078,Card Not Present,212.8,US,15,0.206,0,1,2,23.6,0.053,0,0,0
T9063456,2025-04-17 12:08:00,C104079,M104079,Card Present,368.59,CA,12,0.337,0,1,3,6.1,0.271,0,0,0
T9027404,2025-03-19 00:37:00,C104080,M104080,Online Banking,26.63,UK,13,0.487,0,1,6,34.2,0.071,0,0,0
T9064302,2025-01-10 10:13:00,C104081,M104081,P2P,15.47,SG,16,0.082,1,3,5,2.3,0.135,0,0,0
T9024634,2025-01-24 00:29:00,C104082,M104082,Card Not Present,54.46,SG,22,0.219,0,0,2,1.7,0.271,0,0,0
T9026904,2025-01-31 18:15:00,C104083,M104083,Card Not Present,4.11,US,5,0.382,0,0,2,8.0,0.604,1,0,0
T9035084,2025-01-11 08:59:00,C104084,M104084,Card Present,309.1,US,3,0.638,0,0,2,1.6,0.291,1,0,0
T9055774,2025-03-05 15:28:00,C104085,M104085,Card Present,42.16,UK,21,0.152,0,0,4,28.9,0.163,0,0,0
T9063828,2025-01-17 02:48:00,C104086,M104086,Online Banking,62.69,UK,12,0.42,0,2,4,12.4,0.291,0,0,0
T9009523,2025-01-15 17:59:00,C104087,M104087,Card Present,38.45,US,4,0.355,0,2,2,8.9,0.39,1,0,0
T9005223,2025-02-22 01:18:00,C104088,M104088,Card Present,145.5,US,21,0.279,0,1,1,26.3,0.072,0,0,0
T9023198,2025-01-29 07:22:00,C104089,M104089,Wire,234.84,US,5,0.186,1,0,3,4.1,0.08,1,0,0
T9055581,2025-04-20 23:06:00,C104090,M104090,Card Present,6.38,IN,4,0.335,1,1,7,7.7,0.458,1,0,0
T9022932,2025-01-12 02:21:00,C104091,M104091,Card Not Present,91.82,SG,19,0.074,0,1,3,2.1,0.313,0,0,0
T9040417,2025-01-28 06:49:00,C104092,M104092,Card Not Present,87.0,US,9,0.426,0,0,2,7.7,0.073,0,0,0
T9031020,2025-03-18 06:34:00,C104093,M104093,P2P,251.94,IN,17,0.075,0,2,2,8.6,0.053,0,0,0
T9057629,2025-04-02 07:41:00,C104094,M104094,Card Present,18.41,US,23,0.418,0,0,3,5.1,0.168,1,0,0
T9057003,2025-01-03 23:25:00,C104095,M104095,Card Present,91.43,CA,17,0.228,0,0,2,15.7,0.02,0,0,0
T9040290,2025-03-04 06:28:00,C104096,M104096,Card Present,79.41,IN,16,0.25,0,1,2,12.9,0.366,0,0,1
T9016159,2025-03-06 02:39:00,C104097,M104097,Online Banking,112.58,US,12,0.239,1,1,3,10.4,0.247,0,0,0
T9030602,2025-03-29 15:26:00,C104098,M104098,P2P,88.95,US,11,0.27,0,2,3,46.5,0.097,0,0,0
T9040648,2025-02-20 23:36:00,C104099,M104099,P2P,55.18,IN,15,0.513,0,0,2,6.1,0.191,0,0,0
T9006920,2025-01-01 23:26:00,C104100,M104100,Card Not Present,22.51,US,2,0.447,0,1,2,0.0,0.188,1,0,0
T9006061,2025-03-24 20:01:00,C104101,M104101,Card Present,49.51,IN,21,0.33,0,0,4,29.9,0.625,0,0,0
T9060512,2025-02-28 01:32:00,C104102,M104102,Online Banking,239.77,IN,3,0.437,0,1,3,8.1,0.66,1,0,0
T9042420,2025-03-29 06:00:00,C104103,M104103,Online Banking,241.32,US,23,0.144,0,2,3,1.0,0.221,1,0,0
T9032552,2025-03-14 18:39:00,C104104,M104104,Wire,102.28,IN,8,0.535,0,2,7,15.0,0.121,0,0,0
T9044840,2025-01-30 04:49:00,C104105,M104105,P2P,8.0,AE,23,0.198,0,1,6,7.3,0.191,1,0,0
T9043802,2025-03-19 18:43:00,C104106,M104106,Card Present,36.19,SG,13,0.394,1,2,4,0.7,0.309,0,0,0
T9057795,2025-04-11 15:43:00,C104107,M104107,P2P,57.19,IN,9,0.353,0,2,4,2.7,0.229,0,0,0
T9010441,2025-01-19 11:03:00,C104108,M104108,Online Banking,27.44,US,23,0.196,0,2,8,28.4,0.137,1,0,0
T9012103,2025-02-10 01:01:00,C104109,M104109,Card Present,179.79,BR,14,0.483,0,0,4,2848.2,0.299,0,0,0
T9030613,2025-04-10 13:45:00,C104110,M104110,Online Banking,24.37,UK,20,0.352,1,1,3,1.6,0.24,0,0,0
T9041631,2025-03-18 04:59:00,C104111,M104111,Card Present,75.96,US,14,0.123,1,0,2,11.8,0.337,0,0,0
T9059261,2025-01-10 13:44:00,C104112,M104112,Card Present,225.36,SG,5,0.175,0,2,2,10105.7,0.138,1,0,0
T9048866,2025-01-08 23:47:00,C104113,M104113,Online Banking,119.95,UK,7,0.409,0,0,1,13.9,0.583,0,0,0
T9008790,2025-04-18 20:23:00,C104114,M104114,P2P,56.06,NG,5,0.481,0,0,4,5424.6,0.673,1,1,0
T9053847,2025-04-23 23:06:00,C104115,M104115,Card Not Present,17.07,CA,20,0.218,1,1,6,62.5,0.058,0,0,0
T9041456,2025-04-16 11:10:00,C104116,M104116,Card Present,23.59,SG,3,0.171,0,1,3,19.3,0.213,1,0,0
T9038840,2025-02-16 22:16:00,C104117,M104117,Card Present,65.42,US,3,0.387,0,2,6,24.7,0.209,1,0,0
T9023156,2025-04-12 23:13:00,C104118,M104118,Online Banking,24.23,GB,17,0.409,0,3,5,273.3,0.427,0,0,0
T9002726,2025-02-02 18:52:00,C104119,M104119,P2P,127.77,SG,0,0.409,0,4,5,10.0,0.074,1,0,0
T9049042,2025-03-15 02:35:00,C104120,M104120,Card Not Present,21.5,AE,2,0.139,0,2,5,1.3,0.155,1,0,0
T9006964,2025-03-24 21:05:00,C104121,M104121,P2P,56.19,US,19,0.409,0,1,3,33.3,0.269,0,0,0
T9011504,2025-03-15 12:22:00,C104122,M104122,Online Banking,13.22,IN,9,0.135,0,3,7,1.3,0.377,0,0,0
T9053335,2025-02-04 12:39:00,C104123,M104123,Card Not Present,94.11,US,2,0.133,0,1,2,2.5,0.264,1,0,0
T9026497,2025-02-24 17:02:00,C104124,M104124,Card Not Present,36.84,AE,4,0.148,0,3,5,0.1,0.135,1,0,0
T9025612,2025-04-05 03:05:00,C104125,M104125,Card Not Present,21.48,SG,8,0.186,1,0,1,9.5,0.121,0,0,0
T9063559,2025-02-08 01:58:00,C104126,M104126,Card Not Present,52.48,UK,12,0.192,0,0,1,14.9,0.366,0,0,0
T9035351,2025-01-12 05:38:00,C104127,M104127,Card Present,13.74,US,10,0.335,0,1,4,0.3,0.012,0,0,0
T9055222,2025-03-31 13:13:00,C104128,M104128,Card Not Present,106.08,US,4,0.62,0,1,2,52.9,0.583,1,0,0
T9060335,2025-01-16 07:23:00,C104129,M104129,Card Not Present,50.86,IN,8,0.263,1,2,5,4452.2,0.176,0,0,0
T9043609,2025-04-23 22:27:00,C104130,M104130,Wire,158.93,US,4,0.17,0,0,0,5.7,0.068,1,0,0
T9052849,2025-01-25 08:40:00,C104131,M104131,Card Present,32.65,US,3,0.363,0,0,5,4.4,0.363,1,0,0
T9046772,2025-03-03 11:27:00,C104132,M104132,Card Present,20.73,AE,12,0.308,0,0,0,8.1,0.221,0,0,0
T9008788,2025-03-15 02:41:00,C104133,M104133,Wire,194.67,US,22,0.127,0,1,2,1.3,0.508,0,0,0
T9060585,2025-02-15 09:52:00,C104134,M104134,Card Present,56.41,US,4,0.058,0,0,1,22.5,0.134,1,0,0
T9059128,2025-03-13 15:54:00,C104135,M104135,P2P,61.17,IN,10,0.193,1,2,3,959.9,0.415,0,0,0
T9017687,2025-03-19 12:22:00,C104136,M104136,Online Banking,21.35,IN,17,0.399,0,0,4,20.2,0.058,0,0,0
T9001334,2025-01-21 02:55:00,C104137,M104137,Online Banking,7.19,US,1,0.195,0,1,5,5.1,0.244,1,0,0
T9000890,2025-02-10 10:48:00,C104138,M104138,Card Present,214.41,US,18,0.161,0,0,2,904.2,0.332,0,0,0
T9003214,2025-02-09 14:51:00,C104139,M104139,Card Not Present,55.45,IN,10,0.071,1,2,6,25.2,0.427,0,0,0
T9002854,2025-04-15 18:05:00,C104140,M104140,Card Not Present,83.34,US,18,0.425,0,3,4,2.3,0.295,0,0,0
T9020568,2025-02-16 23:38:00,C104141,M104141,Card Present,88.26,AE,9,0.441,0,0,1,2.1,0.271,0,0,0
T9038927,2025-02-03 10:56:00,C104142,M104142,Card Not Present,22.66,SG,10,0.386,0,0,7,117.5,0.176,0,0,0
T9032758,2025-03-06 20:29:00,C104143,M104143,Card Present,38.78,AE,20,0.123,1,5,6,35.9,0.069,0,0,0
T9040717,2025-04-26 17:13:00,C104144,M104144,Card Present,129.82,SG,6,0.721,0,0,2,2142.6,0.261,0,1,0
T9058849,2025-04-05 10:24:00,C104145,M104145,Card Present,33.03,US,9,0.111,0,0,3,56.6,0.213,0,0,0
T9035211,2025-02-03 20:20:00,C104146,M104146,Card Present,106.65,US,23,0.054,1,2,4,7.5,0.415,1,0,1
T9048677,2025-03-05 17:28:00,C104147,M104147,Card Not Present,87.67,IN,3,0.25,0,1,1,9.2,0.359,1,0,0
T9025304,2025-03-17 05:13:00,C104148,M104148,Card Present,44.89,US,12,0.407,0,0,3,72.9,0.398,0,0,0
T9004530,2025-03-07 15:43:00,C104149,M104149,Card Present,186.0,US,10,0.105,0,1,6,27.8,0.519,0,0,0
T9001978,2025-03-22 00:01:00,C104150,M104150,P2P,56.9,US,4,0.206,0,0,3,39.2,0.232,1,0,0
T9050969,2025-04-06 16:34:00,C104151,M104151,Card Not Present,74.89,IN,12,0.36,0,2,5,16.8,0.162,0,0,0
T9005819,2025-03-19 12:21:00,C104152,M104152,Online Banking,52.99,US,10,0.213,0,1,4,3.8,0.319,0,0,0
T9046437,2025-04-01 01:36:00,C104153,M104153,Wire,49.97,AE,14,0.139,0,2,5,2400.8,0.721,0,1,0
